"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1905819","negative regulation of chromosome separation","23/1869","60/18842",0.383333333333333,3.86450864990191,7.3744929532945,4.497105086264e-09,6.10819298341808e-07,4.70247695795314e-07,"CCNB1/KNTC1/SKA3/CDCA8/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/TRIP13/NUF2/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/PLK1/BUB1B",23
"GO:0030198","extracellular matrix organization","60/1869","278/18842",0.215827338129496,2.1758259524002,6.55400818619943,5.14139425759904e-09,6.81297439061844e-07,5.24506268449299e-07,"MMP3/MMP7/MMP12/ADAMTS15/DPT/P3H4/ADAMTS12/TPSAB1/COL24A1/RECK/TIMP3/COL17A1/ADAMTSL4/FERMT1/ADAMTS1/NPNT/MMP13/SPOCK2/COL11A1/ADAMTS4/CST3/TGFBR3/COL19A1/FGFR4/CRTAP/COL5A2/NOTCH1/ADAMTS6/MARCO/DMP1/ADAMTS14/CTSS/MIR27B/MMP25/ADTRP/FAP/FBLN5/HAS1/GREM1/CTSV/MIR29C/COL1A1/RAMP2/TNXB/ADAMTSL3/COL3A1/SERPINH1/MMP1/BMP2/IL6/COL10A1/RGCC/MMP23B/IBSP/ANGPTL7/MMP19/LTBP4/GAS6/PHLDB2/SULF1",60
"GO:0043062","extracellular structure organization","60/1869","279/18842",0.21505376344086,2.1680272930726,6.52241352887541,5.92838881993346e-09,7.66879439492821e-07,5.90392756668438e-07,"MMP3/MMP7/MMP12/ADAMTS15/DPT/P3H4/ADAMTS12/TPSAB1/COL24A1/RECK/TIMP3/COL17A1/ADAMTSL4/FERMT1/ADAMTS1/NPNT/MMP13/SPOCK2/COL11A1/ADAMTS4/CST3/TGFBR3/COL19A1/FGFR4/CRTAP/COL5A2/NOTCH1/ADAMTS6/MARCO/DMP1/ADAMTS14/CTSS/MIR27B/MMP25/ADTRP/FAP/FBLN5/HAS1/GREM1/CTSV/MIR29C/COL1A1/RAMP2/TNXB/ADAMTSL3/COL3A1/SERPINH1/MMP1/BMP2/IL6/COL10A1/RGCC/MMP23B/IBSP/ANGPTL7/MMP19/LTBP4/GAS6/PHLDB2/SULF1",60
"GO:0051985","negative regulation of chromosome segregation","23/1869","61/18842",0.377049180327869,3.80115604908384,7.27143597575139,6.54439770993836e-09,8.26877040885933e-07,6.36582740981226e-07,"CCNB1/KNTC1/SKA3/CDCA8/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/TRIP13/NUF2/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/PLK1/BUB1B",23
"GO:0044772","mitotic cell cycle phase transition","82/1869","434/18842",0.188940092165899,1.90476683605664,6.32784095607052,7.13384145627415e-09,8.80867287089488e-07,6.78147879708124e-07,"FOXM1/CCNB1/CDKN2A/KNTC1/CCNE2/CCNA2/CDKN1A/SKA3/CDCA8/ERCC2/CDC6/CENPF/LATS2/TICRR/KNL1/CDC20/ZWINT/BLM/ID2/ADAMTS1/ORC1/DUSP1/SPC24/DLGAP5/MTBP/STIL/PLK3/CCNE1/CDC25A/TRIP13/CDKN3/PKMYT1/FHL1/FGF10/ESPL1/KANK2/NUF2/DTL/UBE2C/KLF11/RDX/MAD2L1/KLF4/CDKN2D/ZFP36L2/KIF14/NEK2/CCNI2/TERT/CCNJL/RCC1/E2F1/SPDL1/AURKA/MIR30C2/MIR29C/FAM107A/CCL2/RRM2/SLFN11/CDK1/BUB1/CCNB2/TTK/CHEK1/INCENP/GEN1/CCNF/NDC80/E2F7/ANLN/BIRC5/AURKB/CDKN2B/RGCC/CENPE/MELK/CDC14A/PLK1/CLSPN/BUB1B/CDC25C",82
"GO:1901987","regulation of cell cycle phase transition","85/1869","459/18842",0.185185185185185,1.86691239125696,6.23951279507655,1.00495541407085e-08,1.21331616992154e-06,9.34088256094233e-07,"CCNB1/CDKN2A/KNTC1/CCNE2/CDKN1A/FANCD2/SKA3/CDCA8/ERCC2/CDC6/CENPF/WDR76/TICRR/KNL1/CDC20/HORMAD1/ZWINT/RFC4/BLM/ID2/ADAMTS1/ORC1/BRCA2/DUSP1/SPC24/DLGAP5/MTBP/STIL/PLK3/CCNE1/CDT1/CDC25A/TRIP13/ATAD5/TIMELESS/PKMYT1/FHL1/FGF10/EME1/ESPL1/KANK2/NUF2/TBX2/DTL/UBE2C/KLF11/RDX/MAD2L1/KLF4/CDKN2D/ZFP36L2/KIF14/TERT/E2F1/SPDL1/AURKA/MIR30C2/MIR29C/FAM107A/CCL2/RRM2/RAD51/SLFN11/CDK1/EZH2/BUB1/TTK/CHEK1/BRIP1/INCENP/GEN1/NDC80/E2F7/ANLN/BIRC5/AURKB/CDKN2B/RGCC/CENPE/CDC45/CDC14A/PLK1/CLSPN/BUB1B/CDC25C",85
"GO:0033260","nuclear DNA replication","17/1869","36/18842",0.472222222222222,4.76062659770525,7.4944638260126,1.10535886226582e-08,1.30552493449786e-06,1.0050764504618e-06,"TK1/GMNN/DACH1/BLM/MCM2/BRCA2/MCM6/LIG1/GINS1/CDT1/ATAD5/BCL6/RAD51/PCNA/FEN1/CDC45/MCM4",17
"GO:0006260","DNA replication","64/1869","313/18842",0.204472843450479,2.06135757961152,6.28326278668331,1.48906158292806e-08,1.72129182554216e-06,1.32516034930442e-06,"PCLAF/EXO1/SAMHD1/TK1/TONSL/GMNN/CCNA2/HELB/CDKN1A/ID3/DACH1/CDC6/HLTF/AGER/TICRR/RFC4/WDHD1/BLM/MCM2/ORC1/BRCA2/ESCO2/MCM6/ORC6/LIG1/TRAIP/GINS4/PRIM2/GINS1/ZNF365/CDT1/CHTF18/CDC25A/CHAF1B/POLE2/ATAD5/TIMELESS/EME1/DSCC1/GINS2/TYMS/ACVRL1/DTL/RMI2/POLG2/DDX11/FAM111B/DHFR/E2F8/BCL6/MCM10/RAD51/SLFN11/CDK1/RECQL4/PCNA/POLQ/FEN1/CHEK1/GEN1/E2F7/ENDOG/CDC45/MCM4",64
"GO:0000075","cell cycle checkpoint signaling","45/1869","191/18842",0.235602094240838,2.37518173337927,6.33874144477734,2.71045567685292e-08,3.0678970192379e-06,2.36186300621208e-06,"CCNB1/KNTC1/CDKN1A/FANCD2/SKA3/CDCA8/CDC6/CENPF/WDR76/TICRR/KNL1/CDC20/HORMAD1/ZWINT/RFC4/BLM/ORC1/BRCA2/DUSP1/SPC24/PLK3/CDT1/TRIP13/TIMELESS/EME1/NUF2/DTL/MAD2L1/E2F1/SPDL1/RAD51/CDK1/BUB1/TTK/CHEK1/BRIP1/INCENP/GEN1/NDC80/BIRC5/AURKB/CDC45/PLK1/CLSPN/BUB1B",45
"GO:0050678","regulation of epithelial cell proliferation","63/1869","312/18842",0.201923076923077,2.03565254969749,6.12112130123144,3.15811634562844e-08,3.45373641974652e-06,2.65890681201321e-06,"EDNRB/EGF/PTN/SAAL1/MMP12/C5AR1/MAGED1/AGTR1/SFRP1/IL10/MARVELD3/BRCA2/MIR27A/KLF9/CAV2/FGF2/MDK/SGPP2/TGFBR3/MMRN2/ZFP36/TNFSF12/UHRF1/FGF10/HRAS/TNFAIP3/ACVRL1/NME1/CAV1/EGFL7/JCAD/MIR27B/PKHD1/PDGFB/CDH3/DAB2IP/JUND/ODAM/NR4A1/VEGFA/TGM1/NME2/GATA2/MIR29C/SIX1/CCL2/SEMA5A/SIX4/ATOH8/GATA6/CDH13/GPBAR1/PTPRM/KRT4/GATA3/NR4A3/TEK/CEACAM1/CDKN2B/RGCC/NUPR1/BMP6/SULF1",63
"GO:0031589","cell-substrate adhesion","66/1869","333/18842",0.198198198198198,1.9981008295615,6.09792916868104,3.17848004762242e-08,3.45373641974652e-06,2.65890681201321e-06,"RAC3/NEDD9/CDKN2A/RRAS/MMP12/SMAD6/MYOC/PLPP3/ADAMTS12/SFRP1/PTPN1/DLC1/COL17A1/FERMT1/NPNT/MICALL2/SPOCK2/MYADM/MACF1/MDK/RADIL/ITGA8/LIMCH1/NOTCH1/MUC4/SPRY4/PEAK1/ACVRL1/PARVB/BST1/SORBS3/PKHD1/PDGFB/CASS4/CD36/FBLN5/KIF14/FREM3/GREM1/LAMC3/VEGFA/FGA/MIR29C/FAM107A/THSD1/EFNA5/CDH13/CORO2B/CRK/ARHGAP6/ACTN2/APOA1/COL3A1/FAT2/VWA2/TEK/CD34/ZYX/FERMT2/ANGPTL3/LYVE1/SVEP1/SORBS1/PHLDB2/EMP2/SGCE",66
"GO:0007093","mitotic cell cycle checkpoint signaling","36/1869","140/18842",0.257142857142857,2.59234120614538,6.27528486323509,6.25777754607431e-08,6.53817411688879e-06,5.03350388817451e-06,"CCNB1/KNTC1/CDKN1A/FANCD2/SKA3/CDCA8/CDC6/CENPF/TICRR/KNL1/CDC20/ZWINT/BLM/ORC1/DUSP1/SPC24/PLK3/TRIP13/TIMELESS/EME1/NUF2/DTL/MAD2L1/SPDL1/CDK1/BUB1/TTK/CHEK1/INCENP/GEN1/NDC80/BIRC5/AURKB/PLK1/CLSPN/BUB1B",36
"GO:0051983","regulation of chromosome segregation","36/1869","140/18842",0.257142857142857,2.59234120614538,6.27528486323509,6.25777754607431e-08,6.53817411688879e-06,5.03350388817451e-06,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/NCAPG2/KNL1/CDC20/HORMAD1/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/RMI2/MAD2L1/SPDL1/CDK1/NCAPG/BUB1/TTK/KIF2C/INCENP/GEN1/NDC80/BIRC5/AURKB/NCAPH/CENPE/PLK1/KAT2B/BUB1B",36
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","39/1869","160/18842",0.24375,2.45732343499197,6.14301500451912,8.57216231445497e-08,8.72590126323501e-06,6.71775592865683e-06,"CCNB1/CDCA8/TACC1/WDR62/CENPA/DLGAP5/STIL/PLK3/BORA/BCCIP/UHRF1/NUSAP1/ESPL1/NUF2/SAPCD2/SUN2/PKHD1/TPX2/RCC1/SPDL1/AURKA/EML1/CENPH/CDK1/KIF4A/TTK/LSM14A/KIF23/INCENP/NDC80/KIF15/BIRC5/AURKB/PRC1/CENPE/TUBG1/PLK1/GJA1/KIF11",39
"GO:0072001","renal system development","50/1869","231/18842",0.216450216450216,2.18210539237827,5.99866561583068,8.67290020641801e-08,8.72590126323501e-06,6.71775592865683e-06,"WFS1/SMAD6/ID3/MAGED1/CENPF/AGTR1/MME/SFRP1/SLIT2/STRA6/HELLS/PECAM1/NPNT/LGR4/EPCAM/FGF2/GPC3/TCF21/GDNF/ITGA8/NOTCH1/FGF10/KANK2/KLF15/TFAP2A/FOXF1/PDGFB/ACE/NUP107/RBP4/GREM1/VEGFA/SIX1/KIF26B/SOX4/EGR1/SIX4/EZH2/GATA3/BMP2/EDN1/SOX17/TEK/CD34/HYAL2/IRX1/CAT/ZBTB16/BMP6/SULF1",50
"GO:0070371","ERK1 and ERK2 cascade","60/1869","300/18842",0.2,2.01626538255752,5.88798630427691,9.52791886533964e-08,9.41185149007096e-06,7.24584421020842e-06,"EGF/RRAS/MTURN/C5AR1/CCN1/DUSP26/NDRG4/AGER/FPR2/PTPN1/GPER1/MIR27A/DUSP1/NPNT/ARHGAP8/EPHB2/FGF2/ATF3/PDE8B/CCN2/FGFR4/TNFRSF14/RAMP3/NOTCH1/SPRY4/FGF10/MARCO/PTGER4/PTPRR/HRAS/ARRB1/KLF4/CCL19/GLIPR2/DUSP9/MIR27B/PKHD1/PDGFB/CD36/NLRP6/DAB2IP/ZFP36L2/VEGFA/FGA/AKAP12/GPBAR1/CDK1/TNFSF11/BMP2/EDN1/P2RY6/SEMA6A/TEK/CEACAM1/FFAR4/IL13/FERMT2/ALKAL2/GAS6/ICAM1",60
"GO:1905330","regulation of morphogenesis of an epithelium","19/1869","50/18842",0.38,3.83090422685928,6.6512151596113,1.16243666663175e-07,1.12777114460898e-05,8.68230233682057e-06,"EGF/MAGED1/ADAMTS12/LGR4/FGF2/MDK/MMRN2/GDNF/LBX2/TBX2/LCN2/GREM1/VEGFA/RNF207/SIX1/SIX4/GATA3/GJA1/SULF1",19
"GO:0008608","attachment of spindle microtubules to kinetochore","20/1869","55/18842",0.363636363636364,3.66593705919549,6.57021889335386,1.27502125948957e-07,1.2152965794398e-05,9.35612901787677e-06,"CCNB1/KNTC1/SKA3/CDCA8/SPAG5/KNL1/SPC24/SGO1/CDT1/NUF2/NEK2/CDK1/ECT2/KIF2C/INCENP/NDC80/BIRC5/AURKB/CENPE/KAT2B",20
"GO:0033045","regulation of sister chromatid segregation","31/1869","115/18842",0.269565217391304,2.71757508083839,6.13066895121865,1.61245397655425e-07,1.51042456114125e-05,1.1628212655977e-05,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/RMI2/MAD2L1/SPDL1/CDK1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/CENPE/PLK1/KAT2B/BUB1B",31
"GO:0002237","response to molecule of bacterial origin","62/1869","319/18842",0.19435736677116,1.95938015232862,5.73466070346576,1.71535835176847e-07,1.57958337714544e-05,1.21606413784845e-05,"EDNRB/MMP3/NR1I2/SMAD6/CD274/IL36RN/CXCL5/NOS1/SASH1/OPRK1/IL10/CXCL2/TLR10/CD55/EPHB2/SLPI/KMO/IL36G/CAMP/ZFP36/CXCL13/NOTCH1/RARA/FGF10/PALM3/INAVA/SLC11A1/TNFAIP3/TSPO/PF4/ARID5A/LCN2/CD36/DAB2IP/CEBPB/JUND/SELE/NQO1/FOS/E2F1/ANKRD1/NR4A1/PENK/CCL2/AKAP12/PLSCR4/S100A8/PRKCE/FOXP3/IL37/IL6/EDN1/CD68/TAC1/IL18RAP/SPI1/PPBP/CYP27B1/IL13/BMP6/IL18R1/PELI1",62
"GO:1990266","neutrophil migration","27/1869","93/18842",0.290322580645161,2.92683684564801,6.18122684482597,1.94732619045958e-07,1.76330386546115e-05,1.35750390004225e-05,"RAC3/CD300H/C5AR1/CXCL5/CXCL3/SLIT2/GPR35/PECAM1/DAPK2/S100A12/MDK/CXCR1/XG/CXCL13/BST1/JAM3/PF4/CCL19/CXCR2/CD177/S100A8/EDN3/EDN1/TREM1/PPBP/PLA2G1B/EMP2",27
"GO:0001822","kidney development","48/1869","225/18842",0.213333333333333,2.15068307472802,5.76194959369328,2.47225786026206e-07,2.20193064832848e-05,1.69518680318139e-05,"WFS1/SMAD6/ID3/MAGED1/CENPF/AGTR1/MME/SFRP1/SLIT2/STRA6/HELLS/PECAM1/NPNT/LGR4/EPCAM/FGF2/GPC3/TCF21/GDNF/ITGA8/NOTCH1/FGF10/KANK2/KLF15/TFAP2A/PDGFB/ACE/NUP107/GREM1/VEGFA/SIX1/KIF26B/SOX4/EGR1/SIX4/EZH2/GATA3/BMP2/EDN1/SOX17/TEK/CD34/HYAL2/IRX1/CAT/ZBTB16/BMP6/SULF1",48
"GO:0030071","regulation of mitotic metaphase/anaphase transition","28/1869","100/18842",0.28,2.82277153558052,6.06459203367263,2.68332551767912e-07,2.35137218347591e-05,1.81023643856451e-05,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/CENPE/PLK1/BUB1B",28
"GO:0050900","leukocyte migration","66/1869","352/18842",0.1875,1.89024879614767,5.59489049876522,2.77583159859903e-07,2.39382429764897e-05,1.84291878656123e-05,"EDNRB/S1PR1/RAC3/NEDD9/CD300H/PTN/CRTAM/C5AR1/FYN/AGER/CXCL5/FPR2/CXCL3/SLIT2/GPR35/PECAM1/FFAR2/IL10/DAPK2/DUSP1/GCSAML/CH25H/S100A12/MDK/RIN3/CXCR1/TNFRSF14/XG/TBX21/SPN/CXCL13/PTGER4/CCL23/BST1/NBL1/SELPLG/JAM3/PF4/CCL19/STK39/ADTRP/ICAM2/PDGFB/CXCR2/SELE/JAM2/CD177/GREM1/VEGFA/CCL2/S100A8/TNFSF11/EDN3/GATA3/IL6/EDN1/TREM1/CD34/SPI1/PPBP/PLA2G1B/CXCL16/LYVE1/GAS6/EMP2/ICAM1",66
"GO:0006935","chemotaxis","78/1869","443/18842",0.17607223476298,1.77504175891068,5.47781266768573,3.52520809691482e-07,2.94653162931357e-05,2.26842818004311e-05,"EDNRB/S1PR1/RAC3/NEDD9/NRG3/CD300H/SEMA3G/PTN/C5AR1/ECSCR/CCN1/GAB1/CMTM1/ARHGEF16/AGTR1/CXCL5/FPR2/CXCL3/SLIT2/SEMA3A/GPR35/FFAR2/IL10/DAPK2/CXCL2/DUSP1/CH25H/FGF2/S100A12/MDK/RIN3/CXCR1/GDNF/DOCK4/SPN/CXCL13/NOTCH1/FGF10/ANOS1/CCL23/HRAS/BST1/NBL1/JAM3/PF4/CCL19/STK39/CMTM2/PDGFB/CCRL2/CXCR2/GREM1/PROK2/CCR8/NR4A1/VEGFA/S100A4/NOVA2/CCL2/EFNA5/SEMA5A/CDH13/SEMA4B/HBEGF/S100A8/APOA1/TNFSF11/EDN3/PTGDR2/IL6/EDN1/SEMA6A/TREM1/SPI1/PPBP/PLA2G1B/CXCL16/GAS6",78
"GO:0042330","taxis","78/1869","443/18842",0.17607223476298,1.77504175891068,5.47781266768573,3.52520809691482e-07,2.94653162931357e-05,2.26842818004311e-05,"EDNRB/S1PR1/RAC3/NEDD9/NRG3/CD300H/SEMA3G/PTN/C5AR1/ECSCR/CCN1/GAB1/CMTM1/ARHGEF16/AGTR1/CXCL5/FPR2/CXCL3/SLIT2/SEMA3A/GPR35/FFAR2/IL10/DAPK2/CXCL2/DUSP1/CH25H/FGF2/S100A12/MDK/RIN3/CXCR1/GDNF/DOCK4/SPN/CXCL13/NOTCH1/FGF10/ANOS1/CCL23/HRAS/BST1/NBL1/JAM3/PF4/CCL19/STK39/CMTM2/PDGFB/CCRL2/CXCR2/GREM1/PROK2/CCR8/NR4A1/VEGFA/S100A4/NOVA2/CCL2/EFNA5/SEMA5A/CDH13/SEMA4B/HBEGF/S100A8/APOA1/TNFSF11/EDN3/PTGDR2/IL6/EDN1/SEMA6A/TREM1/SPI1/PPBP/PLA2G1B/CXCL16/GAS6",78
"GO:0010639","negative regulation of organelle organization","65/1869","348/18842",0.186781609195402,1.88300646359538,5.51715769990196,3.93396387942253e-07,3.21790375382219e-05,2.47734776820885e-05,"S1PR1/CCNB1/KNTC1/MYOC/TMOD1/SKA3/CDCA8/CENPF/KNL1/SLIT2/BMERB1/CDC20/HORMAD1/ZWINT/MID1IP1/ARHGEF2/STMN2/DLC1/DUSP1/SPC24/CKAP2/MYADM/FEZ1/TRIP13/CDH5/ESPL1/KANK2/NUF2/RDX/MAD2L1/KAT2A/CAV3/MPHOSPH9/FBXO43/RHPN1/TPX2/TBC1D30/SPDL1/SHANK3/KANK3/SPTBN1/PRKN/CLSTN3/ARHGAP6/CTPS1/BUB1/GAS2L1/TTK/CHEK1/PIF1/INCENP/GEN1/CCNF/NDC80/RHPN2/SPTBN2/BIRC5/AURKB/CGNL1/NUPR1/PLK1/TOM1L2/KAT2B/BUB1B/PHLDB2",65
"GO:1905332","positive regulation of morphogenesis of an epithelium","15/1869","35/18842",0.428571428571429,4.32056867690897,6.52475256257659,3.96833336105442e-07,3.21790375382219e-05,2.47734776820885e-05,"EGF/MAGED1/LGR4/FGF2/MDK/MMRN2/GDNF/LBX2/LCN2/GREM1/VEGFA/SIX1/SIX4/GATA3/GJA1",15
"GO:1902099","regulation of metaphase/anaphase transition of cell cycle","28/1869","103/18842",0.271844660194175,2.74055488891313,5.87774106615814,5.23138527079435e-07,4.17972296709201e-05,3.21781760935441e-05,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/CENPE/PLK1/BUB1B",28
"GO:2000027","regulation of animal organ morphogenesis","17/1869","45/18842",0.377777777777778,3.8085012781642,6.25912942504154,5.93444947181092e-07,4.67273391019547e-05,3.59736891139356e-05,"MAGED1/LGR4/GDNF/SAPCD2/PKHD1/GREM1/VEGFA/SIX1/WNT3A/CITED2/SIX4/GATA3/BMP2/EDN1/CD34/APCDD1/SULF1",17
"GO:0032496","response to lipopolysaccharide","58/1869","302/18842",0.19205298013245,1.93614887729033,5.44215425205078,6.40096425640482e-07,4.96477152904574e-05,3.82219811656553e-05,"EDNRB/MMP3/SMAD6/CD274/IL36RN/CXCL5/NOS1/SASH1/OPRK1/IL10/CD55/EPHB2/SLPI/KMO/IL36G/CAMP/ZFP36/CXCL13/NOTCH1/RARA/FGF10/PALM3/SLC11A1/TNFAIP3/TSPO/PF4/ARID5A/LCN2/CD36/DAB2IP/CEBPB/JUND/SELE/NQO1/FOS/E2F1/ANKRD1/NR4A1/PENK/CCL2/AKAP12/PLSCR4/S100A8/PRKCE/FOXP3/IL37/IL6/EDN1/CD68/TAC1/IL18RAP/SPI1/PPBP/CYP27B1/IL13/BMP6/IL18R1/PELI1",58
"GO:0007091","metaphase/anaphase transition of mitotic cell cycle","28/1869","104/18842",0.269230769230769,2.71420339959666,5.81694187595617,6.48810562419009e-07,4.96477152904574e-05,3.82219811656553e-05,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/CENPE/PLK1/BUB1B",28
"GO:0007204","positive regulation of cytosolic calcium ion concentration","37/1869","160/18842",0.23125,2.33130684858213,5.61182078740408,7.4118999842198e-07,5.53706083112436e-05,4.26278296115272e-05,"EDNRB/C5AR1/AGTR1/FPR2/NOS1/ADRA1B/CIB2/GPR35/ASPH/GPER1/ADCYAP1R1/CD55/CXCR1/CD52/CXCL13/PTGER4/NMU/SLC8A3/CAV1/CAV3/CD36/CCRL2/CXCR2/PROK2/CCR8/ADRA1D/GATA2/CCL2/JPH4/PTGER2/EDN1/ADCY8/TAC1/FFAR4/PLA2G1B/TRPC3/PTGIR",37
"GO:0016055","Wnt signaling pathway","76/1869","436/18842",0.174311926605505,1.75729551690793,5.30892073957546,7.43982036944743e-07,5.53706083112436e-05,4.26278296115272e-05,"EDNRB/WNT2/GRK5/SOX13/RAC3/TAX1BP3/EGF/RSPO1/AMOTL1/MYOC/LATS2/SFRP1/NR4A2/RECK/ATP6V1C2/DKK3/FERMT1/HSP90B1/AMER2/PTK7/WIF1/AMOTL2/LGR4/MACF1/SFRP4/TMEM88/MDK/TLE5/ALPK2/GPC3/SOX10/LBX2/ZBED3/SOSTDC1/KLF4/CALCOCO1/RBMS3/CAV1/CSNK1E/FRAT1/CDH3/DAB2IP/NKD1/ARHGEF19/TERT/PRICKLE2/DIXDC1/PRKAA2/GREM1/SNAI1/TMEM132A/MIR29C/DEPDC1B/WNT3A/SOX4/SEMA5A/EGR1/RNF43/COL1A1/PRKN/NDRG2/NFATC1/BCL9/GATA3/BMP2/EDN1/SOX17/TLE4/SCEL/APCDD1/HIC1/WNT9A/FERMT2/MDFI/RSPO4/SULF1",76
"GO:0048729","tissue morphogenesis","72/1869","408/18842",0.176470588235294,1.77905769049193,5.27918922455612,9.04800677512332e-07,6.64294875800608e-05,5.11416609661642e-05,"STARD13/S1PR1/EGF/MMP12/MAGED1/NDRG4/ADAMTS12/SLIT2/KDM6B/MESP2/DLC1/MYLK2/FERMT1/NPNT/RHOB/LGR4/FGF2/MDK/KRT16/STIL/TGFBR3/MMRN2/GPC3/SOX10/TCF21/GDNF/PAK1/LBX2/TGFBR2/ITGA8/TIMELESS/DSP/NOTCH1/FGF10/SAPCD2/TFAP2A/MTHFD1L/FOXF1/ACVRL1/TBX2/STC1/KLF4/LCN2/PKHD1/NKD1/GRHL3/TBX3/GREM1/SNAI1/ANKRD1/VEGFA/RNF207/SIX1/HEY1/WNT3A/KIF26B/SIX4/HBEGF/COL3A1/GATA3/RASIP1/BMP2/SOX17/CEACAM1/IRX1/TNNC1/FERMT2/KRT15/HMGA2/GJA1/PHLDB2/SULF1",72
"GO:0003158","endothelium development","31/1869","125/18842",0.248,2.50016907437132,5.58411578315851,1.17972163882209e-06,8.54590355162719e-05,6.57918219766668e-05,"APOLD1/STARD13/S1PR1/ROBO4/ADAMTS12/KDM6B/PECAM1/CLDN5/RHOB/PROC/AMOTL2/MYADM/SCUBE1/DSP/NOTCH1/CDH5/ACVRL1/STC1/RDX/LCN2/VEGFA/HEY1/ATOH8/TMEM100/FOXP3/EDN1/SOX17/CD34/CEACAM1/BMP6/ICAM1",31
"GO:0044784","metaphase/anaphase transition of cell cycle","28/1869","107/18842",0.261682242990654,2.6381042388603,5.63876368501776,1.21247800289487e-06,8.66762235490501e-05,6.6728891040001e-05,"CCNB1/KNTC1/SKA3/CDCA8/CDC6/CENPF/KNL1/CDC20/ZWINT/DUSP1/SPC24/DLGAP5/TRIP13/ESPL1/NUF2/UBE2C/MAD2L1/SPDL1/BUB1/TTK/INCENP/GEN1/NDC80/BIRC5/AURKB/CENPE/PLK1/BUB1B",28
"GO:0008015","blood circulation","81/1869","480/18842",0.16875,1.70122391653291,5.1641002801152,1.24878866059494e-06,8.81125817274323e-05,6.7834691275119e-05,"EDNRB/RGS2/GNA11/SCN7A/KLF2/TNNI2/NPR1/GAB1/GLRX3/ADM/AGTR1/MME/AGER/NOS1/ADRA1B/TACR2/SLIT2/PTPN1/KL/ID2/MYLK2/PECAM1/ASPH/GPER1/CLDN5/C2CD4A/ADM2/KCNK3/PTGS2/DOCK4/DSP/CDH5/SERPING1/NPR3/ADRA2C/PDE1C/NMU/ACVRL1/TBX2/STC1/SLC8A3/CAV1/ADRB2/SLC4A3/MIR27B/CAV3/ACE/SGCD/ADRB1/SGCG/VEGFA/ADRA1D/FGA/RNF207/AKAP12/AVPR2/TBX5/GATA6/RAMP2/JPH4/ATP1B1/SLC6A4/SCN4B/EDN3/KCNE1/FXYD1/KCNH6/EDN1/PRKG1/TEK/HBB/TAC1/CEACAM1/TNNC1/FERMT2/SH3GL2/CELF2/SVEP1/KAT2B/GJA1/BMP6",81
"GO:0045765","regulation of angiogenesis","64/1869","352/18842",0.181818181818182,1.83296852959774,5.23490481782556,1.27202570860102e-06,8.86014830106329e-05,6.8211078698569e-05,"RRAS/ADAM12/KLF2/C5AR1/ECSCR/NPR1/GAB1/FYN/ADM/SFRP1/SASH1/QKI/RECK/IL10/ADAMTS1/CLDN5/ADM2/RHOB/ANXA3/FGF2/MDK/ADGRG6/TSPAN18/MINAR1/CAMP/TNFSF12/CXCL13/CDH5/ANGPTL4/HYAL1/FOXC2/TNFAIP3/KLF4/PF4/JCAD/MIR27B/CD36/DAB2IP/FBLN5/FOXO4/TERT/CLIC3/E2F2/GREM1/VEGFA/GATA2/MIR29C/CCBE1/DCN/SEMA5A/GATA6/RAMP2/PTPRM/IL6/SEMA6A/TEK/CD34/CEACAM1/ANGPT4/RGCC/ANGPTL3/HMGA2/EMP2/SULF1",64
