ENTREZID,ENSEMBL,SYMBOL,GENENAME,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Upregulated/Downregulated,Targets with no approved drugs,Oncogene/Tumor Suppressor
79783,ENSG00000175600,SUGCT,succinyl-CoA:glutarate-CoA transferase,45.45982681,1.779112505,0.515745609,3.449593123,0.000561432,0.007557798,Upregulated,,
283248,ENSG00000167771,RCOR2,REST corepressor 2,30.74383067,1.775169444,0.58510586,3.033928669,0.002413915,0.021511354,Upregulated,,
440044,ENSG00000197847,SLC22A20P,"solute carrier family 22 member 20, pseudogene",31.29473569,1.768453417,0.57460447,3.077688237,0.00208613,0.019420601,Upregulated,,
344787,ENSG00000197385,ZNF860,zinc finger protein 860,109.916648,1.768104328,0.641930759,2.754353648,0.005880818,0.039826076,Upregulated,,
5058,ENSG00000149269,PAK1,p21 (RAC1) activated kinase 1,1490.281457,1.21368183,0.306653781,3.957824444,7.56E-05,0.00171403,Upregulated,yes,
9603,ENSG00000050344,NFE2L3,NFE2 like bZIP transcription factor 3,1122.883251,1.763532107,0.607745812,2.901759375,0.003710734,0.029303128,Upregulated,,
80115,ENSG00000128298,BAIAP2L2,BAR/IMD domain containing adaptor protein 2 like 2,96.41886918,1.760340144,0.663573083,2.652820299,0.007982235,0.049851889,Upregulated,,
114787,ENSG00000169258,GPRIN1,G protein regulated inducer of neurite outgrowth 1,77.03143191,1.757770315,0.629621706,2.791787987,0.005241769,0.036936402,Upregulated,,
3838,ENSG00000182481,KPNA2,karyopherin subunit alpha 2,1180.142501,1.756661699,0.601611388,2.919927603,0.003501127,0.028129599,Upregulated,,
11339,ENSG00000104147,OIP5,Opa interacting protein 5,49.50291616,1.756621007,0.526428248,3.336866918,0.000847285,0.0102444,Upregulated,,
286103,ENSG00000255559,ZNF252P-AS1,ZNF252P antisense RNA 1,14.85492409,1.75567278,0.572200825,3.068280757,0.002152942,0.019856137,Upregulated,,
79915,ENSG00000176208,ATAD5,ATPase family AAA domain containing 5,281.429772,1.755449053,0.470790395,3.728727418,0.000192449,0.003494574,Upregulated,,
114822,ENSG00000158106,RHPN1,rhophilin Rho GTPase binding protein 1,630.7759719,1.75253085,0.46911622,3.735813807,0.000187109,0.003429007,Upregulated,,
146857,ENSG00000154760,SLFN13,schlafen family member 13,1295.730887,1.751224513,0.519485962,3.371071872,0.000748763,0.00937917,Upregulated,,
200197,ENSG00000175147,TMEM51-AS1,TMEM51 antisense RNA 1,45.41113307,1.746724298,0.356774825,4.895873176,9.79E-07,5.50E-05,Upregulated,,
284083,,,,8.464289678,1.742850609,0.646694401,2.695014224,0.007038563,0.04536279,Upregulated,,
10293,ENSG00000183763,TRAIP,TRAF interacting protein,69.93652744,1.742567644,0.579906681,3.004910447,0.002656591,0.023037785,Upregulated,,
100310846,ENSG00000157999,ANKRD61,ankyrin repeat domain 61,44.76668228,1.741850733,0.512091618,3.401443555,0.00067031,0.008664322,Upregulated,,
255631,ENSG00000171502,COL24A1,collagen type XXIV alpha 1 chain,99.19198529,1.733952676,0.434668393,3.989139086,6.63E-05,0.001550626,Upregulated,,
246181,ENSG00000211454,AKR7L,aldo-keto reductase family 7 like (gene/pseudogene),25.14384624,1.732163367,0.576734996,3.00339563,0.002669851,0.023087866,Upregulated,,
100506551,ENSG00000257279,LOC100506551,uncharacterized LOC100506551,7.335118399,1.730991161,0.614072195,2.818872398,0.004819267,0.034838224,Upregulated,,
92797,ENSG00000127311,HELB,DNA helicase B,148.7399183,1.730531827,0.519331053,3.332232526,0.000861522,0.010365976,Upregulated,,
27094,ENSG00000171121,KCNMB3,potassium calcium-activated channel subfamily M regulatory beta subunit 3,104.9578369,1.729447902,0.358198429,4.828183935,1.38E-06,7.13E-05,Upregulated,,
64946,ENSG00000153044,CENPH,centromere protein H,111.9099462,1.726351324,0.551503733,3.130262263,0.001746503,0.017093489,Upregulated,,
1468,ENSG00000183048,SLC25A10,solute carrier family 25 member 10,261.5862971,1.720730717,0.486069026,3.540095384,0.000399982,0.005875001,Upregulated,,
399815,ENSG00000255624,C10orf88B,C10orf88B (pseudogene),17.01201594,1.717009793,0.645664334,2.659291684,0.007830514,0.049120929,Upregulated,,
10799,ENSG00000124787,RPP40,ribonuclease P/MRP subunit p40,91.46873893,1.714522408,0.363275478,4.719620542,2.36E-06,0.000109705,Upregulated,,
645121,ENSG00000205089,CCNI2,cyclin I family member 2,46.20439525,1.713298627,0.571220086,2.999366917,0.002705413,0.023303923,Upregulated,,
50636,ENSG00000146205,ANO7,anoctamin 7,58.64443946,1.710863962,0.503953859,3.394882153,0.000686581,0.008811795,Upregulated,,
284751,ENSG00000203999,LINC01270,long intergenic non-protein coding RNA 1270,19.66106897,1.704838218,0.38627445,4.413541253,1.02E-05,0.000346474,Upregulated,,
56924,ENSG00000137843,PAK6,p21 (RAC1) activated kinase 6,214.0669154,1.323681502,0.465191479,2.845455175,0.0044348,0.033097441,Upregulated,yes,
26806,,SNORD44,"small nucleolar RNA, C/D box 44",40.03780942,1.698562791,0.590863842,2.874711011,0.004043974,0.031009341,Upregulated,,
55353,ENSG00000104341,LAPTM4B,lysosomal protein transmembrane 4 beta,3764.833408,1.698103561,0.394971981,4.299301324,1.71E-05,0.00053419,Upregulated,,
100500873,ENSG00000266509,MIR3934,microRNA 3934,16.05745656,1.695213025,0.425974072,3.979615516,6.90E-05,0.00159526,Upregulated,,
160365,ENSG00000184293,CLECL1P,"C-type lectin like 1, pseudogene",44.82199063,1.688874359,0.414539313,4.074099388,4.62E-05,0.001163858,Upregulated,,
338440,ENSG00000185101,ANO9,anoctamin 9,626.6186332,1.687714826,0.396750149,4.253847998,2.10E-05,0.000630352,Upregulated,,
100170229,ENSG00000226763,SRRM5,serine/arginine repetitive matrix 5,35.1992957,1.685578878,0.453347953,3.718068794,0.000200752,0.003586219,Upregulated,,
619505,ENSG00000199293,SNORA21,"small nucleolar RNA, H/ACA box 21",8.964440602,1.683154819,0.569685783,2.954531898,0.003131438,0.025926213,Upregulated,,
11169,ENSG00000198554,WDHD1,WD repeat and HMG-box DNA binding protein 1,251.2330186,1.68198833,0.51188911,3.285845115,0.001016769,0.011762843,Upregulated,,
641,ENSG00000197299,BLM,BLM RecQ like helicase,149.0089358,1.681443946,0.457488938,3.675376179,0.000237499,0.004042379,Upregulated,,
726,ENSG00000149260,CAPN5,calpain 5,552.6880028,1.67699376,0.440537984,3.806695047,0.000140836,0.002789852,Upregulated,,
65243,ENSG00000187801,ZFP69B,ZFP69 zinc finger protein B,46.15676501,1.675968995,0.41281502,4.059854688,4.91E-05,0.001220136,Upregulated,,
10371,ENSG00000075213,SEMA3A,semaphorin 3A,369.2514109,1.675471997,0.576674524,2.905403183,0.003667803,0.029068292,Upregulated,,
26770,,SNORD79,"small nucleolar RNA, C/D box 79",29.35044681,1.675171874,0.454967603,3.681958592,0.000231449,0.003970071,Upregulated,,
245973,ENSG00000143882,ATP6V1C2,ATPase H+ transporting V1 subunit C2,108.5606394,1.667764925,0.545741961,3.055958755,0.002243421,0.02048103,Upregulated,,
2237,ENSG00000168496,FEN1,flap structure-specific endonuclease 1,363.4642133,1.666857994,0.489840516,3.40285856,0.000666848,0.008625523,Upregulated,,
1789,ENSG00000088305,DNMT3B,DNA methyltransferase 3 beta,137.3735071,1.665757041,0.575883444,2.892524622,0.003821592,0.029869276,Upregulated,,
3875,ENSG00000111057,KRT18,keratin 18,5603.464654,1.665680708,0.626546877,2.658509315,0.007848718,0.049219554,Upregulated,,
9300,ENSG00000274544,SNORD28,"small nucleolar RNA, C/D box 28",23.65064719,1.664812651,0.450968639,3.691637305,0.000222815,0.003868826,Upregulated,,
11015,ENSG00000100196,KDELR3,KDEL endoplasmic reticulum protein retention receptor 3,489.5685651,1.661572681,0.333348295,4.984494315,6.21E-07,3.80E-05,Upregulated,,
51361,ENSG00000134709,HOOK1,hook microtubule tethering protein 1,873.6778369,1.658427678,0.614942922,2.696880668,0.006999235,0.04519304,Upregulated,,
1104,ENSG00000180198,RCC1,regulator of chromosome condensation 1,754.9441977,1.656242602,0.373995197,4.428513029,9.49E-06,0.000330083,Upregulated,,
91862,ENSG00000140832,MARVELD3,MARVEL domain containing 3,237.5830139,1.655983652,0.617828486,2.680329071,0.007354982,0.046913491,Upregulated,,
105370548,,,,13.91091406,1.65475608,0.425653229,3.887568483,0.000101253,0.00214963,Upregulated,,
8914,ENSG00000111602,TIMELESS,timeless circadian regulator,654.156065,1.653193404,0.356956688,4.631355741,3.63E-06,0.000152891,Upregulated,,
5832,ENSG00000059573,ALDH18A1,aldehyde dehydrogenase 18 family member A1,1312.033017,1.653158138,0.297071849,5.564842803,2.62E-08,3.00E-06,Upregulated,,
5079,ENSG00000196092,PAX5,paired box 5,100.0744359,2.843340425,1.057271679,2.689318631,0.007159804,0.045990203,Upregulated,yes,Oncogene
84848,,MIR503HG,MIR503 host gene,22.29561072,1.6494467,0.500731502,3.294074156,0.000987464,0.011490864,Upregulated,,
9302,ENSG00000276788,SNORD26,"small nucleolar RNA, C/D box 26",13.71430931,1.645421659,0.531515594,3.095716623,0.001963379,0.018574352,Upregulated,,
51427,ENSG00000196247,ZNF107,zinc finger protein 107,581.831055,1.640858483,0.431177892,3.805525549,0.000141503,0.002791911,Upregulated,,
26795,ENSG00000238650,SNORD54,"small nucleolar RNA, C/D box 54",24.32310285,1.636561426,0.353384036,4.631113062,3.64E-06,0.000152891,Upregulated,,
5984,ENSG00000163918,RFC4,replication factor C subunit 4,306.478686,1.635356449,0.550232838,2.972117143,0.002957538,0.024899676,Upregulated,,
10276,ENSG00000173848,NET1,neuroepithelial cell transforming 1,2846.024316,1.635255934,0.501432248,3.261170256,0.001109534,0.012514761,Upregulated,,
9301,ENSG00000275996,SNORD27,"small nucleolar RNA, C/D box 27",11.79306689,1.634332386,0.514625324,3.1757714,0.001494387,0.015445819,Upregulated,,
4796,ENSG00000160949,TONSL,"tonsoku like, DNA repair protein",283.1051002,1.632109017,0.419679033,3.888945807,0.000100681,0.002148973,Upregulated,,
55103,ENSG00000116191,RALGPS2,Ral GEF with PH domain and SH3 binding motif 2,926.1492863,1.626822112,0.496438994,3.276982935,0.001049227,0.012046974,Upregulated,,
2923,ENSG00000167004,PDIA3,protein disulfide isomerase family A member 3,10829.8612,1.236082312,0.360149115,3.43214036,0.000598838,0.007921514,Upregulated,yes,
5017,ENSG00000172818,OVOL1,ovo like transcriptional repressor 1,29.29029981,1.622651701,0.536109291,3.026718114,0.002472244,0.021855606,Upregulated,,
51703,ENSG00000197142,ACSL5,acyl-CoA synthetase long chain family member 5,4095.230387,1.620434366,0.479258166,3.381130426,0.000721883,0.009140621,Upregulated,,
121227,ENSG00000139263,LRIG3,leucine rich repeats and immunoglobulin like domains 3,1794.595493,1.618444334,0.577073086,2.804574278,0.005038308,0.035918617,Upregulated,,
79778,ENSG00000164877,MICALL2,MICAL like 2,1413.27982,1.614136693,0.400399442,4.031316035,5.55E-05,0.001341248,Upregulated,,
54733,ENSG00000110660,SLC35F2,solute carrier family 35 member F2,606.8532014,1.614058736,0.383716513,4.20638331,2.59E-05,0.000750062,Upregulated,,
80034,ENSG00000178662,CSRNP3,cysteine and serine rich nuclear protein 3,146.7792645,1.613889223,0.557264883,2.896089945,0.003778441,0.029658746,Upregulated,,
80336,ENSG00000101104,PABPC1L,poly(A) binding protein cytoplasmic 1 like,774.3796726,1.613492207,0.49803907,3.239690026,0.001196597,0.013144146,Upregulated,,
25837,ENSG00000167964,RAB26,"RAB26, member RAS oncogene family",27.58648169,1.609867412,0.483478836,3.329757772,0.000869216,0.010439538,Upregulated,,
100996273,,,,61.27525736,1.609457316,0.389464704,4.132485695,3.59E-05,0.000964208,Upregulated,,
677810,ENSG00000212588,SNORA26,"small nucleolar RNA, H/ACA box 26",13.69827393,1.609280842,0.407284738,3.951242683,7.77E-05,0.00175385,Upregulated,,
675,ENSG00000139618,BRCA2,BRCA2 DNA repair associated,212.5734727,1.608218266,0.428496657,3.753164088,0.000174616,0.00326033,Upregulated,,
7188,ENSG00000082512,TRAF5,TNF receptor associated factor 5,1238.697114,1.605232217,0.303849194,5.282989879,1.27E-07,1.10E-05,Upregulated,,
9220,,,,30.10099087,1.603832963,0.494176259,3.24546745,0.00117258,0.012996692,Upregulated,,
9088,ENSG00000127564,PKMYT1,"protein kinase, membrane associated tyrosine/threonine 1",89.6170813,3.136850647,0.821885714,3.816650653,0.000135275,0.002701287,Upregulated,yes,
6715,ENSG00000145545,SRD5A1,steroid 5 alpha-reductase 1,319.1985956,1.603344437,0.528401787,3.034328189,0.00241072,0.021503451,Upregulated,,
2196,ENSG00000086570,FAT2,FAT atypical cadherin 2,104.0881617,1.601751169,0.538458045,2.974700043,0.002932752,0.024756719,Upregulated,,
100506994,ENSG00000241472,PTPRG-AS1,PTPRG antisense RNA 1,26.50309802,1.60098703,0.553794554,2.890940366,0.00384091,0.029984805,Upregulated,,
6659,ENSG00000124766,SOX4,SRY-box transcription factor 4,2724.24642,1.600525317,0.593961592,2.694661302,0.007046021,0.045391669,Upregulated,,
3619,ENSG00000149503,INCENP,inner centromere protein,472.3044409,1.593633126,0.505359918,3.153461662,0.001613464,0.016204961,Upregulated,,
27034,ENSG00000151498,ACAD8,acyl-CoA dehydrogenase family member 8,1335.992181,1.588854875,0.52119142,3.048505435,0.002299828,0.020861519,Upregulated,,
153770,ENSG00000173261,PLAC8L1,PLAC8 like 1,11.26885339,1.583270771,0.51670659,3.064158267,0.002182834,0.020087347,Upregulated,,
89944,ENSG00000149328,GLB1L2,galactosidase beta 1 like 2,385.0695548,1.580079731,0.575422482,2.745947163,0.006033648,0.040542598,Upregulated,,
100506696,ENSG00000228288,PCAT6,prostate cancer associated transcript 6,19.97973841,1.577372323,0.432258712,3.649139463,0.00026312,0.004319049,Upregulated,,
100302240,ENSG00000284458,MIR1304,microRNA 1304,26.60774925,1.577290307,0.368640283,4.278670513,1.88E-05,0.000578001,Upregulated,,
375444,ENSG00000172244,C5orf34,chromosome 5 open reading frame 34,74.70918215,1.576531992,0.447467783,3.523230166,0.000426321,0.006170451,Upregulated,,
26775,ENSG00000207067,SNORA72,"small nucleolar RNA, H/ACA box 72",34.74000224,1.576310821,0.35145589,4.485088647,7.29E-06,0.000267339,Upregulated,,
481,ENSG00000143153,ATP1B1,ATPase Na+/K+ transporting subunit beta 1,5219.681091,1.574615774,0.508457349,3.09684928,0.001955893,0.018512363,Upregulated,,
8208,ENSG00000159259,CHAF1B,chromatin assembly factor 1 subunit B,151.4252127,1.568686709,0.425362815,3.687879274,0.000226131,0.003905879,Upregulated,,
53335,ENSG00000119866,BCL11A,BCL11 transcription factor A,126.2140913,1.567052981,0.46147406,3.39575529,0.000684395,0.008800607,Upregulated,,
166824,ENSG00000169435,RASSF6,Ras association domain family member 6,322.5766332,1.566907096,0.565960997,2.768577877,0.005630153,0.038656614,Upregulated,,
7804,ENSG00000157193,LRP8,LDL receptor related protein 8,349.4122682,1.55695951,0.485442148,3.207301875,0.001339863,0.014291633,Upregulated,,
27237,ENSG00000130762,ARHGEF16,Rho guanine nucleotide exchange factor 16,425.8920326,1.556288884,0.558866052,2.784726104,0.005357296,0.037352255,Upregulated,,
619498,,SNORD74,"small nucleolar RNA, C/D box 74",16.26659887,1.549164281,0.529118691,2.927819991,0.003413476,0.027615593,Upregulated,,
100506258,ENSG00000251364,SYT9-AS1,SYT9 antisense RNA 1,78.03827321,1.547697153,0.467859156,3.308040748,0.000939511,0.011069264,Upregulated,,
80759,ENSG00000135314,KHDC1,KH domain containing 1,52.62901987,1.547606355,0.4260353,3.632577759,0.000280604,0.004534716,Upregulated,,
57214,ENSG00000103888,CEMIP,cell migration inducing hyaluronidase 1,797.5022836,1.546277835,0.550100877,2.810898692,0.004940334,0.035390853,Upregulated,,
50939,ENSG00000081148,IMPG2,interphotoreceptor matrix proteoglycan 2,24.96037095,1.543213597,0.566254646,2.725299666,0.006424315,0.042547676,Upregulated,,
677809,ENSG00000275994,SNORA24,"small nucleolar RNA, H/ACA box 24",19.08225028,1.54242752,0.443688448,3.476375209,0.000508241,0.007003408,Upregulated,,
26774,,SNORD80,"small nucleolar RNA, C/D box 80",99.02128781,1.541929535,0.436089463,3.535810113,0.000406527,0.005940324,Upregulated,,
27085,ENSG00000172167,MTBP,MDM2 binding protein,134.430951,1.539981852,0.407478044,3.779300199,0.00015727,0.003021804,Upregulated,,
100287616,ENSG00000261801,LOXL1-AS1,LOXL1 antisense RNA 1,76.03898198,1.538801444,0.464247246,3.314616207,0.00091769,0.010863809,Upregulated,,
5471,ENSG00000128059,PPAT,phosphoribosyl pyrophosphate amidotransferase,353.7825626,1.538344034,0.328757537,4.679266207,2.88E-06,0.000127416,Upregulated,,
126248,ENSG00000166359,WDR88,WD repeat domain 88,43.84043939,1.534997004,0.480342251,3.195631865,0.00139525,0.01473185,Upregulated,,
130827,ENSG00000170417,TMEM182,transmembrane protein 182,136.9875666,1.532882126,0.342058692,4.481342417,7.42E-06,0.000270371,Upregulated,,
4188,ENSG00000112559,MDFI,MyoD family inhibitor,340.2891978,1.532231035,0.42237354,3.627668143,0.000285993,0.00459558,Upregulated,,
10721,ENSG00000051341,POLQ,DNA polymerase theta,187.0515546,3.818876767,0.775910778,4.921798842,8.58E-07,4.93E-05,Upregulated,Yes,
79883,ENSG00000132000,PODNL1,podocan like 1,95.15947206,1.527998308,0.443579987,3.444696224,0.000571702,0.007638995,Upregulated,,
55089,ENSG00000139209,SLC38A4,solute carrier family 38 member 4,33.7137915,1.52721909,0.515291833,2.96379448,0.003038712,0.025466869,Upregulated,,
26472,ENSG00000173457,PPP1R14B,protein phosphatase 1 regulatory inhibitor subunit 14B,780.4255128,1.524260226,0.487348916,3.127656952,0.001762057,0.017211739,Upregulated,,
25879,ENSG00000164934,DCAF13,DDB1 and CUL4 associated factor 13,976.3730354,1.520264934,0.444018101,3.423880534,0.000617338,0.008106746,Upregulated,,
84908,ENSG00000035141,FAM136A,family with sequence similarity 136 member A,935.4206977,1.520037165,0.263195145,5.77532372,7.68E-09,1.15E-06,Upregulated,,
9303,ENSG00000275043,SNORD25,"small nucleolar RNA, C/D box 25",16.08259651,1.51995943,0.539626947,2.816685562,0.0048522,0.034948886,Upregulated,,
101927217,,LINC01473,long intergenic non-protein coding RNA 1473,12.83834382,1.51785831,0.552032043,2.749583703,0.005967102,0.040259158,Upregulated,,
116238,ENSG00000160606,TLCD1,TLC domain containing 1,134.0800952,1.517692579,0.483567105,3.138535611,0.001697943,0.016767187,Upregulated,,
10196,ENSG00000185238,PRMT3,protein arginine methyltransferase 3,387.3025967,1.063721399,0.302879011,3.512034048,0.000444691,0.006385068,Upregulated,yes,
100463486,,MTRNR2L8,MT-RNR2 like 8 (pseudogene),36.87872732,1.515456104,0.392480395,3.861227526,0.000112819,0.002342496,Upregulated,,
692085,ENSG00000206620,SNORD45C,"small nucleolar RNA, C/D box 45C",22.41441338,1.513185886,0.421037241,3.593947848,0.000325705,0.005049574,Upregulated,,
388591,ENSG00000158286,RNF207,ring finger protein 207,444.1793767,1.511955685,0.408795762,3.698560075,0.000216826,0.003791396,Upregulated,,
123722,ENSG00000186628,FSD2,fibronectin type III and SPRY domain containing 2,55.12009672,1.502704103,0.454437302,3.306735814,0.000943899,0.011113318,Upregulated,,
150590,ENSG00000273045,C2orf15,chromosome 2 open reading frame 15,68.18026202,1.501382099,0.486864454,3.083778423,0.002043898,0.019135243,Upregulated,,
28969,ENSG00000136261,BZW2,basic leucine zipper and W2 domains 2,1243.302947,1.497194283,0.42610505,3.513674116,0.000441955,0.006358639,Upregulated,,
